,image_id,question_id,model_answer(qwen),bleu(qwen),f1(qwen),meteor(qwen),anls(qwen),rouge-2(qwen),rouge-L(qwen),bert-score-f1(qwen),llm-as-judgement-score(qwen),llm-as-judgement(qwen),model_answer(internvl3),bleu(internvl3),f1(internvl3),meteor(internvl3),anls(internvl3),rouge-2(internvl3),rouge-L(internvl3),bert-score-f1(internvl3),llm-as-judgement-score(internvl3),llm-as-judgement(internvl3),true_answer,model_answer,question,field,bleu,f1,meteor,anls,rouge-2,rouge-L,bert-score-f1,llm-as-judgement-score,llm-as-judgement
691,V2_137,2,Hạt ăn liền,0.0,0.0,0.167,0.0,0.222,0.364,0.813,3.0,Câu trả lời của trợ lý không chính xác và khác biệt so với câu trả lời tham chiếu.,Thực phẩm,0.0,0.0,0.647,0.692,0.75,0.8,0.916,4.0,"Câu trả lời của trợ lý khá chính xác, chỉ khác biệt nhỏ về chi tiết.",Thực phẩm (Hạt),Hạnh nhân,Có thể cho biết loại của sản phẩm này được không?,Loại sản phẩm,0.0,0.0,0.0,0.0,0.0,0.2,0.781,3.0,"Câu trả lời của trợ lý gần đúng, nhưng thiếu chính xác so với câu trả lời tham chiếu."
692,V2_137,3,Nâu và vàng,0.0,0.0,0.476,0.0,0.571,0.444,0.853,4.0,"Câu trả lời của trợ lý khá chính xác, chỉ khác biệt một chút so với câu trả lời tham chiếu.",Màu nâu,0.0,0.0,0.25,0.625,0.333,0.5,0.898,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác biệt về sắc thái màu sắc.",Vàng nâu,Nâu,Màu của sản phẩm là màu gì?,Màu sắc,0.0,0.0,0.263,0.0,0.5,0.667,0.836,4.0,"Câu trả lời của trợ lý khá chính xác, chỉ thiếu một phần thông tin nhỏ so với câu trả lời tham chiếu."
693,V2_137,4,Ăn trực tiếp hoặc sử dụng trong các món ăn,0.0,0.0,0.263,0.0,0.0,0.118,0.733,4.0,"Câu trả lời của trợ lý khá chính xác, chỉ khác biệt một chút so với câu trả lời tham chiếu.",Ăn trực tiếp,0.0,0.0,0.417,0.0,0.0,0.333,0.843,4.0,"Câu trả lời của trợ lý khá chính xác, chỉ khác biệt nhỏ về độ chi tiết.",Ăn,Không xác định,Hãy cho tôi biết cách sử dụng sản phẩm này?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.0,0.0,0.719,1.0,Câu trả lời của trợ lý không chính xác và thiếu nhiều thông tin quan trọng so với câu trả lời tham chiếu.
694,V2_137,5,Không xác định,0.0,0.0,0.981,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.,Không xác định,0.0,0.0,0.981,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý trùng khớp với câu trả lời tham chiếu.,Không xác định,Không xác định,Hạn sử dụng của sản phẩm là gì?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn chính xác và trùng khớp với câu trả lời tham chiếu.
695,V2_138,5,30 ngày - 01 tháng 06 năm,0.0,0.0,0.088,0.0,0.174,0.4,0.6,3.0,Câu trả lời của trợ lý không chính xác và khác biệt so với câu trả lời tham chiếu.,Không xác định,0.0,0.0,0.0,0.0,0.0,0.19,0.685,2.0,Câu trả lời của trợ lý không đầy đủ và khác xa so với câu trả lời tham chiếu.,"30 ngày, để tủ mát có thể bảo quản đến 60 ngày",Không xác định,Sản phẩm này có hạn sử dụng đến khi nào?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.0,0.19,0.685,2.0,"Câu trả lời của trợ lý không đầy đủ và thiếu chính xác so với câu trả lời tham chiếu, chỉ đưa ra thông tin một phần."
696,V2_138,4,Ăn trực tiếp,0.0,0.0,0.034,0.0,0.0,0.143,0.707,2.0,Câu trả lời của trợ lý không đầy đủ và không chính xác so với câu trả lời tham chiếu.,Không xác định,0.0,0.0,0.0,0.0,0.0,0.071,0.677,1.0,Câu trả lời của trợ lý không đầy đủ và khác xa so với câu trả lời tham chiếu.,"Kích thích vị giác, hỗ trợ tiêu hoá, bổ sung vitamin và khoáng chất. Ăn vặt.",Không xác định,Hãy cho tôi biết cách sử dụng sản phẩm này?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.0,0.071,0.677,1.0,Câu trả lời của trợ lý không chính xác và thiếu nhiều thông tin quan trọng so với câu trả lời tham chiếu.
697,V2_138,3,Nâu,0.0,0.0,0.179,0.0,0.5,0.667,0.754,4.0,"Câu trả lời của trợ lý khá chính xác, chỉ khác biệt một chút so với câu trả lời tham chiếu.",Trắng,0.0,0.0,0.179,0.0,0.5,0.667,0.822,3.0,Câu trả lời của trợ lý phần nào đúng nhưng chưa đủ chi tiết so với câu trả lời tham chiếu.,"Trắng, Đỏ, Nâu",Nâu,Sản phẩm này màu gì?,Màu sắc,0.0,0.0,0.179,0.0,0.5,0.667,0.754,3.0,"Câu trả lời của trợ lý gần đúng, nhưng thiếu chính xác so với câu trả lời tham chiếu."
698,V2_138,2,Thực phẩm,0.0,0.0,0.938,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.,Thực phẩm,0.0,0.0,0.938,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.,Thực phẩm,Thực phẩm,Sản phẩm này được phân loại như thế nào?,Loại sản phẩm,0.0,0.0,0.938,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn chính xác và trùng khớp với câu trả lời tham chiếu.
699,V2_138,1,Bánh Mì Sấy Chà Bông,0.0,0.0,0.0,0.0,0.0,0.0,0.696,1.0,Câu trả lời của trợ lý không chính xác và khác biệt hoàn toàn so với câu trả lời tham chiếu.,Bánh tráng giòn đặc sản miền Tây,0.0,0.0,0.0,0.0,0.0,0.0,0.656,1.0,Câu trả lời của trợ lý không chính xác và khác xa so với câu trả lời tham chiếu.,Xí muội Thái,Ô mai,Tên của sản phẩm này là gì?,Tên sản phẩm,0.0,0.0,0.0,0.0,0.0,0.0,0.622,4.0,"Câu trả lời của trợ lý khá chính xác, chỉ thiếu một phần thông tin nhỏ so với câu trả lời tham chiếu."
700,V2_139,1,Xi Muội Thái,0.0,0.0,0.625,0.917,0.75,0.8,0.963,4.0,"Câu trả lời của trợ lý gần đúng với câu trả lời tham chiếu, chỉ khác biệt về chính tả.",Xi muối Thái,0.0,0.0,0.167,0.833,0.75,0.8,0.86,4.0,Câu trả lời hơi khác so với câu trả lời tham khảo về chính tả nhưng vẫn truyền tải được ý chính.,Xí muội Thái,Xí Muội Thái,Tên của sản phẩm này là gì?,Tên sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.
701,V2_139,2,Thực phẩm,0.0,0.0,0.938,1.0,1.0,1.0,1.0,4.0,Câu trả lời chính xác và phù hợp với ngữ cảnh.,Thực phẩm,0.0,0.0,0.938,1.0,1.0,1.0,1.0,5.0,Câu trả lời chính xác và trùng khớp với câu trả lời tham khảo.,Thực phẩm,Xí muội,Sản phẩm này được phân loại như thế nào?,Loại sản phẩm,0.0,0.0,0.0,0.0,0.0,0.0,0.731,2.0,Câu trả lời của trợ lý không chính xác và không liên quan đến ngữ cảnh.
702,V2_139,3,Nâu,0.0,0.0,0.179,0.0,0.5,0.667,0.754,3.0,Câu trả lời của trợ lý chưa đầy đủ so với câu trả lời tham chiếu. Câu trả lời tham chiếu cung cấp thông tin chi tiết hơn về màu sắc.,Màu nâu,0.0,0.0,0.172,0.0,0.333,0.5,0.859,3.0,"Câu trả lời chỉ đề cập đến một phần màu sắc của sản phẩm, không đầy đủ như câu trả lời tham khảo.","Trắng, Đỏ, Nâu",Nâu,Sản phẩm này màu gì?,Màu sắc,0.0,0.0,0.179,0.0,0.5,0.667,0.754,3.0,Câu trả lời của trợ lý chỉ đúng một phần so với câu trả lời tham chiếu.
703,V2_139,4,Ăn trực tiếp,0.0,0.0,0.034,0.0,0.0,0.143,0.707,2.0,Câu trả lời của trợ lý quá ngắn gọn và không đầy đủ thông tin so với câu trả lời tham chiếu.,Ăn trực tiếp sau khi mở nắp,0.0,0.0,0.033,0.0,0.0,0.182,0.698,2.0,Câu trả lời quá ngắn gọn và không đầy đủ thông tin như câu trả lời tham khảo.,"Kích thích vị giác, hỗ trợ tiêu hoá, bổ sung vitamin và khoáng chất. Ăn vặt.",Không xác định,Hãy cho tôi biết cách sử dụng sản phẩm này?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.0,0.071,0.677,1.0,Câu trả lời của trợ lý hoàn toàn không liên quan và không chính xác.
704,V2_139,5,30 ngày - từ mất 60 ngày,0.0,0.0,0.329,0.0,0.609,0.72,0.757,3.0,Câu trả lời của trợ lý có phần không chính xác về mặt thời gian so với câu trả lời tham chiếu.,30 ngày - tự mát 60 ngày,0.0,0.0,0.391,0.0,0.609,0.72,0.805,4.0,"Câu trả lời truyền đạt được ý chính, tuy nhiên cách diễn đạt hơi khác so với câu trả lời tham khảo.","30 ngày, để tủ mát có thể bảo quản đến 60 ngày",30 ngày - tủ mát 60 ngày,Sản phẩm này có hạn sử dụng đến khi nào?,Hạn sử dụng,0.0,0.0,0.493,0.0,0.609,0.72,0.846,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác về cách diễn đạt."
705,V2_140,1,Không xác định,0.0,0.0,0.088,0.0,0.143,0.375,0.723,4.0,Câu trả lời của trợ lý tương tự câu trả lời tham chiếu khi cả hai đều không xác định được thông tin.,Không xác định,0.0,0.0,0.088,0.0,0.143,0.375,0.723,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.,Không rõ tên của sản phẩm,Không xác định.,Sản phẩm này có tên là gì?,Tên sản phẩm,0.0,0.0,0.088,0.0,0.143,0.375,0.723,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.
706,V2_140,2,Không xác định,0.0,0.0,0.981,1.0,1.0,1.0,1.0,4.0,Câu trả lời của trợ lý tương tự câu trả lời tham chiếu khi cả hai đều không xác định được thông tin.,Không xác định,0.0,0.0,0.981,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.,Không xác định,Không xác định.,Đây là loại sản phẩm gì?,Loại sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.
707,V2_140,3,Trắng và đỏ,0.0,0.0,0.476,0.727,0.667,0.8,0.898,4.0,Câu trả lời của trợ lý gần đúng với câu trả lời tham chiếu.,Màu trắng với viền đỏ,0.0,0.0,0.435,0.0,0.25,0.4,0.842,4.0,"Câu trả lời gần giống với câu trả lời tham khảo, chỉ khác biệt nhỏ về cách diễn đạt.","Trắng, đỏ","Trắng, đỏ.",Màu sắc của sản phẩm trong ảnh như thế nào?,Màu sắc,0.0,0.0,0.938,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.
708,V2_140,4,Không xác định,0.0,0.0,0.981,1.0,1.0,1.0,1.0,4.0,Câu trả lời của trợ lý tương tự câu trả lời tham chiếu khi cả hai đều không xác định được thông tin.,Không xác định,0.0,0.0,0.981,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.,Không xác định,Không xác định.,Sản phẩm trong ảnh được sử dụng như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.
709,V2_140,5,05/10/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.581,1.0,Câu trả lời của trợ lý không chính xác và không liên quan đến câu trả lời tham chiếu.,Không xác định,0.0,0.0,0.0,0.0,0.0,0.235,0.701,1.0,Câu trả lời không chính xác và thiếu thông tin so với câu trả lời tham khảo.,23 tháng tính từ ngày sản xuất,Không xác định.,Sản phẩm này có hạn sử dụng đến khi nào?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.0,0.235,0.701,1.0,Câu trả lời của trợ lý không chính xác và không có trong ngữ cảnh.
710,V2_141,3,Trắng và đỏ,0.0,0.0,0.476,0.727,0.667,0.8,0.898,4.0,Câu trả lời của trợ lý gần đúng với câu trả lời tham chiếu.,Màu trắng với viền đỏ,0.0,0.0,0.435,0.0,0.25,0.4,0.842,4.0,"Câu trả lời gần giống với câu trả lời tham khảo, chỉ khác biệt nhỏ về cách diễn đạt.","Trắng, đỏ",Trắng và đỏ.,Màu sắc của sản phẩm trong ảnh như thế nào?,Màu sắc,0.0,0.0,0.476,0.727,0.667,0.8,0.898,4.0,"Câu trả lời của trợ lý gần giống với câu trả lời tham chiếu, chỉ khác biệt nhỏ về cách diễn đạt."
711,V2_141,4,Không xác định,0.0,0.0,0.981,1.0,1.0,1.0,1.0,4.0,Câu trả lời của trợ lý tương tự câu trả lời tham chiếu khi cả hai đều không xác định được thông tin.,Không xác định,0.0,0.0,0.981,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.,Không xác định,Không xác định.,Sản phẩm trong ảnh được sử dụng như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.
712,V2_141,1,Không xác định,0.0,0.0,0.088,0.0,0.143,0.375,0.723,4.0,Câu trả lời của trợ lý tương tự câu trả lời tham chiếu khi cả hai đều không xác định được thông tin.,Không xác định,0.0,0.0,0.088,0.0,0.143,0.375,0.723,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.,Không rõ tên của sản phẩm,Không xác định.,Sản phẩm này có tên là gì?,Tên sản phẩm,0.0,0.0,0.088,0.0,0.143,0.375,0.723,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.
713,V2_141,2,Không xác định,0.0,0.0,0.981,1.0,1.0,1.0,1.0,4.0,Câu trả lời của trợ lý tương tự câu trả lời tham chiếu khi cả hai đều không xác định được thông tin.,Không xác định,0.0,0.0,0.981,1.0,1.0,1.0,1.0,5.0,Câu trả lời trùng khớp với câu trả lời tham khảo.,Không xác định,Không xác định.,Đây là loại sản phẩm gì?,Loại sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý khớp chính xác với câu trả lời tham chiếu.
714,V2_141,5,05/10/2026,0.0,0.0,0.0,0.0,0.0,0.0,0.579,1.0,Câu trả lời của trợ lý không chính xác và không liên quan đến câu trả lời tham chiếu.,06/10/2026,0.0,0.0,0.0,0.0,0.0,0.0,0.562,1.0,Câu trả lời không chính xác và không liên quan đến câu trả lời tham khảo.,23 tháng tính từ ngày sản xuất,06/10/2026.,Sản phẩm này có hạn sử dụng đến khi nào?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.0,0.0,0.562,1.0,Câu trả lời của trợ lý không chính xác và không có trong ngữ cảnh.
715,V2_142,4,Không xác định,0.0,0.0,0.0,0.0,0.0,0.092,0.602,1.0,Câu trả lời của trợ lý không đầy đủ và không chính xác so với câu trả lời tham chiếu.,Không xác định,0.0,0.0,0.0,0.0,0.0,0.092,0.602,1.0,Câu trả lời không đầy đủ và thiếu thông tin so với câu trả lời tham khảo.,"Dùng để chấm trực tiếp với các món ăn như đậu hũ, rau luộc, thịt luộc, ... Dùng để tẩm ướp các món kho, xào, nướng, ... Dùng để pha chế các loại nước chấm. Dùng cho đồ chay hay đồ mặn đều được.",Không xác định.,Hướng dẫn sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.0,0.092,0.602,1.0,Câu trả lời của trợ lý không chính xác và không có trong ngữ cảnh.
716,V2_142,3,Vàng,0.0,0.0,0.263,0.5,0.667,0.8,0.896,3.0,Câu trả lời của trợ lý thiếu chính xác so với câu trả lời tham chiếu.,Chai màu vàng,0.0,0.0,0.238,0.0,0.333,0.5,0.857,3.0,"Câu trả lời chỉ đề cập đến một phần màu sắc, không đầy đủ như câu trả lời tham khảo.","Vàng, Đen",Vàng và đen.,Hãy cho tôi biết màu sắc của sản phẩm này?,Màu sắc,0.0,0.0,0.476,0.727,0.4,0.857,0.906,4.0,"Câu trả lời của trợ lý gần giống với câu trả lời tham chiếu, chỉ khác biệt nhỏ về cách diễn đạt."
717,V2_142,5,Không xác định,0.0,0.0,0.0,0.0,0.0,0.125,0.699,4.0,Câu trả lời của trợ lý tương tự câu trả lời tham chiếu khi cả hai đều không xác định được thông tin.,Không xác định,0.0,0.0,0.0,0.0,0.0,0.125,0.699,1.0,Câu trả lời không chính xác và thiếu thông tin so với câu trả lời tham khảo.,18 tháng kể từ ngày sản xuất,Không xác định.,Tôi có thể sử dụng sản phẩm này trong bao lâu?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.0,0.125,0.699,1.0,Câu trả lời của trợ lý không chính xác và không có trong ngữ cảnh.
718,V2_142,1,Nước mắm,0.0,0.0,0.106,0.0,0.2,0.333,0.771,3.0,Câu trả lời của trợ lý chưa chính xác hoàn toàn so với câu trả lời tham chiếu.,Nước mắm Nam Ngư,0.0,0.0,0.102,0.0,0.167,0.429,0.762,2.0,Câu trả lời không chính xác so với câu trả lời tham khảo.,Nước tương đậu nành Maggi,Nước tương Maggi đậu nành.,Có thể cho biết tên của sản phẩm này không?,Tên sản phẩm,0.0,0.0,0.892,0.52,0.714,0.875,0.933,4.0,"Câu trả lời của trợ lý gần giống với câu trả lời tham chiếu, chỉ khác biệt nhỏ về thứ tự từ."
719,V2_142,2,Gia vị,0.0,0.0,0.098,0.0,0.061,0.114,0.72,3.0,Câu trả lời của trợ lý chưa đầy đủ và chi tiết bằng câu trả lời tham chiếu.,Nước mắm,0.0,0.0,0.026,0.0,0.057,0.216,0.736,2.0,Câu trả lời không đầy đủ và không chính xác so với câu trả lời tham khảo.,"Đây là sản phẩm gia vị tiêu dùng, cụ thể là sản phẩm thuộc loại nước chấm làm từ đậu nành.",Nước tương.,Đây là loại sản phẩm gì?,Loại sản phẩm,0.0,0.0,0.026,0.0,0.057,0.162,0.702,2.0,Câu trả lời của trợ lý không đầy đủ và không chính xác.
720,V2_143,1,Nước Đậu Đen Maggi,0.0,0.0,0.306,0.64,0.182,0.615,0.868,3.0,Câu trả lời của trợ lý chưa chính xác hoàn toàn so với câu trả lời tham chiếu.,Nước mắm Maggi,0.0,0.0,0.208,0.0,0.182,0.462,0.824,2.0,Câu trả lời không chính xác so với câu trả lời tham khảo.,Nước tương đậu nành Maggi,Nước tương Maggi,Có thể cho biết tên của sản phẩm này không?,Tên sản phẩm,0.0,0.0,0.532,0.64,0.545,0.769,0.855,4.0,"Câu trả lời của trợ lý gần giống với câu trả lời tham chiếu, chỉ khác biệt nhỏ về thứ tự từ."
721,V2_143,2,Nước chấm,0.0,0.0,0.098,0.0,0.171,0.216,0.763,3.0,Câu trả lời của trợ lý chưa đầy đủ và chi tiết bằng câu trả lời tham chiếu.,Nước mắm,0.0,0.0,0.026,0.0,0.057,0.216,0.736,2.0,Câu trả lời không đầy đủ và không chính xác so với câu trả lời tham khảo.,"Đây là sản phẩm gia vị tiêu dùng, cụ thể là sản phẩm thuộc loại nước chấm làm từ đậu nành.",Nước tương,Đây là loại sản phẩm gì?,Loại sản phẩm,0.0,0.0,0.026,0.0,0.057,0.162,0.702,2.0,Câu trả lời của trợ lý không đầy đủ và không chính xác.
